T,Predicted_GPP,CO2
10.44276768,1698.200049,404.5000625
10.47109091,1702.310209,404.5000625
10.49941414,1706.42037,404.5000625
10.52773737,1710.53053,404.5000625
10.55606061,1714.64069,404.5000625
10.58438384,1718.75085,404.5000625
10.61270707,1722.861011,404.5000625
10.6410303,1726.971171,404.5000625
10.66935354,1731.081331,404.5000625
10.69767677,1735.191491,404.5000625
10.726,1739.301652,404.5000625
7.922,1631.900428,423.542
7.950323232,1635.066405,423.542
7.978646465,1638.232382,423.542
8.006969697,1641.398359,423.542
8.035292929,1644.564336,423.542
8.063616162,1647.730313,423.542
8.091939394,1650.89629,423.542
8.120262626,1654.062267,423.542
8.148585859,1657.228244,423.542
8.176909091,1660.394221,423.542
8.205232323,1663.560198,423.542
8.233555556,1666.726175,423.542
8.261878788,1669.892152,423.542
8.29020202,1673.05813,423.542
8.318525253,1676.224107,423.542
8.346848485,1679.390084,423.542
8.375171717,1682.556061,423.542
8.403494949,1685.722038,423.542
8.431818182,1688.888015,423.542
8.460141414,1692.053992,423.542
8.488464646,1695.219969,423.542
8.516787879,1698.385946,423.542
8.545111111,1701.551923,423.542
8.573434343,1704.7179,423.542
8.601757576,1707.883877,423.542
8.630080808,1711.049854,423.542
8.65840404,1714.215831,423.542
8.686727273,1717.381808,423.542
8.715050505,1720.547785,423.542
8.743373737,1723.713762,423.542
8.77169697,1726.879739,423.542
8.800020202,1730.045716,423.542
8.828343434,1733.211693,423.542
8.856666667,1736.37767,423.542
8.884989899,1739.543647,423.542
8.913313131,1742.709624,423.542
8.941636364,1745.875601,423.542
8.969959596,1749.041578,423.542
8.998282828,1752.207555,423.542
9.026606061,1755.373532,423.542
9.054929293,1758.539509,423.542
9.083252525,1761.705486,423.542
9.111575758,1764.871463,423.542
9.13989899,1768.037441,423.542
9.168222222,1771.203418,423.542
9.196545455,1774.369395,423.542
9.224868687,1777.535372,423.542
9.253191919,1780.701349,423.542
9.281515152,1783.867326,423.542
9.309838384,1787.033303,423.542
9.338161616,1790.19928,423.542
9.366484848,1793.365257,423.542
9.394808081,1796.531234,423.542
9.423131313,1799.697211,423.542
9.451454545,1802.863188,423.542
9.479777778,1806.029165,423.542
9.50810101,1809.195142,423.542
9.536424242,1812.361119,423.542
9.564747475,1815.527096,423.542
9.593070707,1818.693073,423.542
9.621393939,1821.85905,423.542
9.649717172,1825.025027,423.542
9.678040404,1828.191004,423.542
9.706363636,1831.356981,423.542
9.734686869,1834.522958,423.542
9.763010101,1837.688935,423.542
9.791333333,1840.854912,423.542
9.819656566,1844.020889,423.542
9.847979798,1847.186866,423.542
9.87630303,1850.352843,423.542
9.904626263,1853.51882,423.542
9.932949495,1856.684797,423.542
9.961272727,1859.850775,423.542
9.98959596,1863.016752,423.542
10.01791919,1866.182729,423.542
10.04624242,1869.348706,423.542
10.07456566,1872.514683,423.542
10.10288889,1875.68066,423.542
10.13121212,1878.846637,423.542
10.15953535,1882.012614,423.542
10.18785859,1885.178591,423.542
10.21618182,1888.344568,423.542
10.24450505,1891.510545,423.542
10.27282828,1894.676522,423.542
10.30115152,1897.842499,423.542
10.32947475,1901.008476,423.542
10.35779798,1904.174453,423.542
10.38612121,1907.34043,423.542
10.41444444,1910.506407,423.542
10.44276768,1913.672384,423.542
10.47109091,1916.838361,423.542
10.49941414,1920.004338,423.542
10.52773737,1923.170315,423.542
10.55606061,1926.336292,423.542
10.58438384,1929.502269,423.542
10.61270707,1932.668246,423.542
10.6410303,1935.834223,423.542
10.66935354,1939.0002,423.542
10.69767677,1942.166177,423.542
10.726,1945.332154,423.542
