CO2 Concentration,Predicted_GPP,T
320.3761818181818,2779.017891400683,9.585
321.5081919191919,2799.2046898333647,9.585
322.640202020202,2819.3914882660465,9.585
323.77221212121214,2839.5782866987274,9.585
324.90422222222224,2859.7650851314093,9.585
326.0362323232323,2879.951883564091,9.585
327.1682424242424,2900.138681996772,9.585
328.3002525252525,2920.325480429454,9.585
329.4322626262626,2940.5122788621356,9.585
330.56427272727274,2960.6990772948175,9.585
331.69628282828285,2980.8858757274984,9.585
332.82829292929296,3001.07267416018,9.585
333.960303030303,3021.259472592862,9.585
335.0923131313131,3041.446271025543,9.585
336.22432323232323,3061.633069458225,9.585
337.35633333333334,3081.8198678909066,9.585
338.48834343434345,3102.0066663235875,9.585
339.62035353535356,3122.1934647562693,9.585
340.7523636363636,3142.380263188951,9.585
341.8843737373737,3162.567061621632,9.585
343.01638383838383,3182.753860054314,9.585
344.14839393939394,3202.9406584869957,9.585
345.28040404040405,3223.1274569196776,9.585
346.41241414141416,3243.3142553523585,9.585
347.54442424242427,3263.501053785042,9.585
348.6764343434344,3283.687852217723,9.585
349.80844444444443,3303.874650650403,9.585
350.94045454545454,3324.061449083085,9.585
352.07246464646465,3344.2482475157667,9.585
353.20447474747476,3364.4350459484485,9.585
354.3364848484849,3384.6218443811313,9.585
355.4684949494949,3404.8086428138113,9.585
356.60050505050503,3424.995441246492,9.585
357.73251515151514,3445.182239679174,9.585
358.86452525252525,3465.369038111856,9.585
359.99653535353536,3485.5558365445377,9.585
361.1285454545455,3505.7426349772195,9.585
362.2605555555556,3525.9294334099022,9.585
363.3925656565657,3546.116231842583,9.585
364.52457575757575,3566.303030275263,9.585
365.65658585858586,3586.489828707944,9.585
366.78859595959597,3606.676627140627,9.585
367.9206060606061,3626.8634255733086,9.585
369.0526161616162,3647.0502240059905,9.585
370.18462626262624,3667.2370224386714,9.585
371.31663636363635,3687.423820871353,9.585
372.44864646464646,3707.610619304034,9.585
373.58065656565657,3727.797417736716,9.585
374.7126666666667,3747.9842161693987,9.585
375.8446767676768,3768.1710146020796,9.585
376.9766868686869,3788.3578130347623,9.585
378.108696969697,3808.5446114674432,9.585
379.24070707070706,3828.7314099001233,9.585
380.37271717171717,3848.918208332805,9.585
381.5047272727273,3869.105006765488,9.585
382.6367373737374,3889.2918051981696,9.585
383.7687474747475,3909.4786036308506,9.585
384.90075757575755,3929.6654020635315,9.585
386.03276767676766,3949.8522004962133,9.585
387.1647777777778,3970.038998928896,9.585
388.2967878787879,3990.225797361577,9.585
389.428797979798,4010.412595794259,9.585
390.5608080808081,4030.5993942269406,9.585
